J48;;; NB;;; JRip;;; SMO;;; IB1;;; DecisionStump;;; HoeffdingTree;;; Logistic Model Tree;;; REPTree;;; SimpleCART;;; BFTree;;; RandomForest;;; BayesNet;;; NB Updateable;;; A1DE;;; A2DE;;; Hidden Naive Bayes;;; DecisionTable;;; Lazy Associative;;; DTNB;;; PART;;; ZeroR;;; Logistic;;; KernelLogisticRegression;;; MultilayerPerceptron;;; SimpleLogistic;;; SVM;;; KStar;;; LWL;;; LBR
1;0.08108108108108109;;1;0.006027233259948878;;1;0.08108108108108109;;1;0.06486063368377586;;1;0.001084598698481562;;1;0.2170212765957447;;1;0.21940928270042195;;1;0.10389382649834125;;1;0.09090909090909091;;1;0.08108108108108109;;1;0.08108108108108109;;1;0.07960389610389611;;1;0.005163925356241503;;1;0.006027233259948878;;1;0.008112049737012602;;1;0.01619226141484947;;1;0.08514108027011344;;1;0.21428571428571427;;1;0.37361059549000447;;1;0.42878126323638655;;1;0.015384615384615385;;0;0.5670995670995671;;1;0.036012301436906945;;1;0.03621802425199705;;1;0.0619672712725814;;1;0.10389382649834125;;1;0.09897639143948787;;1;0.13516956367444688;;1;0.21052839544373977;;1;0.006027233259948878;;
0;0.9333333333333333;;0;0.9984155889722431;;0;0.8962962962962963;;0;0.9475253332628247;;0;0.997835497835498;;0;0.9333333333333333;;0;0.9998329810338314;;0;0.9597300163829147;;0;0.9333333333333333;;0;0.9333333333333333;;0;0.9333333333333333;;0;0.9290697674418605;;0;0.9984742680014237;;0;0.9984155889722431;;0;0.9911116695135025;;0;0.9864077276232599;;0;0.9835425854201263;;0;0.9328358208955224;;0;0.755052660547967;;0;0.9471532140198026;;0;0.9333333333333333;;0;0.5670995670995671;;0;0.9696203805476131;;0;0.9695027927500797;;0;0.9902651681592037;;0;0.9597300163829147;;0;0.9542392043202261;;0;0.9957478830829766;;0;0.9336435562121953;;0;0.9984155889722431;;
1;0.08108108108108109;;1;7.370409584559342E-5;;1;0.08108108108108109;;1;0.007821694110483175;;1;0.0021645021645021645;;1;0.2170212765957447;;1;0.21940928270042195;;1;0.03422441495570038;;1;0.0625;;1;0.08108108108108109;;1;0.08108108108108109;;1;0.1288974358974359;;1;6.727071573629823E-5;;1;7.370409584559342E-5;;1;2.943649412634485E-4;;1;0.00843955278734759;;1;6.531671081685134E-4;;1;0.21428571428571427;;1;0.22908964881800803;;1;0.10863433198164703;;1;0.015384615384615385;;0;0.5670995670995671;;1;0.007974248865150923;;1;0.008013240494667562;;1;0.06535822411908479;;1;0.03422441495570038;;1;0.03928035541727216;;1;0.053604957466858984;;1;0.14377803603856612;;1;7.370409584559342E-5;;
0;0.06666666666666667;;0;0.00558979827942388;;0;0.1037037037037037;;0;0.07412133935423633;;1;0.997835497835498;;0;0.06666666666666667;;0;1.672172143336354E-4;;0;0.040269983617085295;;0;0.06666666666666667;;0;0.06666666666666667;;0;0.06666666666666667;;1;0.66;;0;0.0054481178029720054;;0;0.00558979827942388;;0;0.014075614541392474;;0;0.024631589819971565;;0;0.019643706090384613;;0;0.06716417910447761;;0;0.2752472197966615;;0;0.00738444998560077;;0;0.06666666666666667;;0;0.5670995670995671;;0;0.060270530163063864;;0;0.06045976538869265;;1;0.8670103725930447;;0;0.040269983617085295;;0;0.053430955163188194;;1;0.5665129397863411;;0;0.06837867741863454;;0;0.00558979827942388;;
0;0.06666666666666667;;0;0.1416772064402617;;0;0.1037037037037037;;0;0.08673495867897896;;0;0.0021645021645021645;;0;0.06666666666666667;;0;0.0454764257193581;;0;0.11647782240043116;;0;0.06666666666666667;;0;0.06666666666666667;;0;0.06666666666666667;;0;0.1513809523809524;;0;0.14232880194314965;;0;0.1416772064402617;;0;0.14898796734539824;;0;0.1511158678206088;;0;0.07770646717538184;;0;0.046875;;0;0.38900281040632034;;0;0.027610609847303926;;0;0.06666666666666667;;0;0.5670995670995671;;0;0.08929280609234905;;0;0.08945119924820755;;0;8.933357506402871E-6;;0;0.11647782240043116;;0;0.13240354007387622;;0;0.039694986680041455;;0;0.05866323215583533;;0;0.1416772064402617;;
1;0.0;;1;0.08530202581493312;;1;0.0;;1;0.1389322229466493;;0;0.997835497835498;;1;0.2170212765957447;;1;0.21940928270042195;;1;0.12900670744716283;;1;0.2727272727272727;;1;0.0;;1;0.0;;1;0.2570835978835979;;1;0.08241199261102368;;1;0.08530202581493312;;1;0.09020679782589175;;1;0.11496344466105107;;1;0.04581745863607736;;1;0.19078947368421054;;1;0.4638075803263245;;1;0.08511505440885976;;1;0.0;;0;0.5670995670995671;;1;0.09589707999908993;;1;0.09621362465222993;;1;1.7054543154894955E-5;;1;0.12900670744716283;;1;0.15811629751810924;;0;0.5693634068366247;;1;0.2314406258028885;;1;0.08530202581493312;;
1;0.08108108108108109;;1;0.2995710847121391;;1;0.08108108108108109;;0;0.6740558681913627;;1;0.001084598698481562;;1;0.2170212765957447;;1;0.21940928270042195;;1;0.30173854286650237;;1;0.0;;1;0.08108108108108109;;1;0.08108108108108109;;1;0.2224683672183672;;1;0.2968732222553751;;1;0.2995710847121391;;1;0.1693112065196147;;1;0.07256838212489132;;1;0.023971240796493494;;1;0.19078947368421054;;1;0.4876586334072759;;1;0.42878126323638655;;1;0.015384615384615385;;0;0.5670995670995671;;1;0.27049827589610514;;1;0.2710339895567385;;1;0.002656042608428649;;1;0.30173854286650237;;1;0.26191282861889575;;1;0.20438554878203977;;1;0.233643867095446;;1;0.2995710847121391;;
1;0.918918918918919;;1;0.9881428843067841;;1;0.918918918918919;;1;0.9084593363554316;;1;0.0021645021645021645;;1;0.7829787234042553;;1;0.7805907172995781;;1;0.7548085713642123;;1;0.9375;;1;0.918918918918919;;1;0.918918918918919;;1;0.185;;1;0.988771485428837;;1;0.9881428843067841;;1;0.9792930461352816;;1;0.9732304359835715;;1;0.8771319932330561;;1;0.8092105263157895;;1;0.6067601262917608;;1;0.6357239426504668;;1;0.6666666666666666;;0;0.5670995670995671;;1;0.8805711172552488;;1;0.8805227931457561;;1;6.875918992545355E-4;;1;0.7548085713642123;;1;0.8648369746959518;;1;0.0818336916463281;;1;0.8075403544341245;;1;0.9881428843067841;;
1;0.918918918918919;;1;0.9759729653647031;;1;0.918918918918919;;1;0.9382363952415854;;1;0.9992764109985529;;1;0.7829787234042553;;1;0.7805907172995781;;1;0.6824252421867495;;1;0.6842105263157895;;1;0.918918918918919;;1;0.918918918918919;;1;0.9133333333333333;;1;0.9769719925983774;;1;0.9759729653647031;;1;0.9576978999083585;;1;0.9563942896456376;;1;0.9490681342396728;;1;0.7857142857142857;;1;0.6006668569065684;;1;0.8913656680183529;;1;0.9193548387096774;;0;0.5670995670995671;;1;0.892680941141001;;1;0.8924852795979928;;1;0.9993345213423428;;1;0.6824252421867495;;1;0.9027534497837545;;1;0.9685055986464571;;1;0.8029096141369363;;1;0.9759729653647031;;
0;0.38181818181818183;;1;0.6042730885279568;;0;0.1037037037037037;;1;0.6395688948697887;;0;0.3335745296671491;;1;0.7829787234042553;;1;0.7805907172995781;;1;0.6824252421867495;;1;0.7272727272727273;;0;0.2926829268292683;;0;0.35294117647058826;;0;0.4373;;1;0.608568461067361;;1;0.6042730885279568;;1;0.6265538289658724;;1;0.636975612681847;;1;0.7564991303841603;;1;0.8092105263157895;;0;0.4690320188400218;;1;0.9148849455911402;;0;0.3684210526315789;;0;0.5670995670995671;;1;0.6498489318467832;;1;0.6495422422161116;;0;0.04696321647327894;;1;0.6824252421867495;;1;0.7211850095633996;;0;0.40656874858477454;;1;0.7266116587942928;;1;0.6042730885279568;;
0;0.6181818181818182;;0;0.6578747681011867;;0;0.8962962962962963;;1;0.21875141439680212;;0;0.997835497835498;;1;0.2170212765957447;;1;0.21940928270042195;;1;0.3175747578132505;;1;0.14285714285714285;;0;0.7073170731707317;;0;0.6470588235294118;;0;0.5715921255746838;;0;0.6505433081025964;;0;0.6578747681011867;;0;0.6151672560023959;;0;0.6337133645124826;;0;0.6155461787474034;;1;0.19078947368421054;;0;0.5737418224081781;;1;0.3582345572821421;;0;0.631578947368421;;0;0.5670995670995671;;1;0.1509275332476467;;1;0.15140438334690898;;1;0.01625598770008716;;1;0.3175747578132505;;1;0.29138735707667535;;0;0.7988341220443506;;1;0.2710385619559649;;0;0.6578747681011867;;
0;0.06666666666666667;;0;7.22661943425614E-4;;0;0.1037037037037037;;0;0.026467848464923414;;0;0.0021645021645021645;;0;0.06666666666666667;;0;8.791167410199049E-5;;0;0.040269983617085295;;0;0.06666666666666667;;0;0.06666666666666667;;0;0.06666666666666667;;0;0.015;;0;6.913315343344552E-4;;0;7.22661943425614E-4;;0;0.00685131352468702;;0;0.009759021238503831;;0;0.005337469109104983;;0;0.06716417910447761;;0;0.21341349320920633;;0;0.00738444998560077;;0;0.06666666666666667;;0;0.5670995670995671;;0;0.02264842273026604;;0;0.02272602316095084;;0;0.005158819611250302;;0;0.040269983617085295;;0;0.03354749447112999;;0;0.0090346265796171;;0;0.06635494531429761;;0;7.22661943425614E-4;;
