J48;;; NB;;; JRip;;; SMO;;; IB1;;; DecisionStump;;; HoeffdingTree;;; Logistic Model Tree;;; REPTree;;; SimpleCART;;; BFTree;;; RandomForest;;; BayesNet;;; NB Updateable;;; A1DE;;; A2DE;;; Hidden Naive Bayes;;; DecisionTable;;; Lazy Associative;;; DTNB;;; PART;;; ZeroR;;; Logistic;;; KernelLogisticRegression;;; MultilayerPerceptron;;; SimpleLogistic;;; SVM;;; KStar;;; LWL;;; LBR
1;0.9980732177263969;;1;1.0;;1;0.997716894977169;;1;0.9999999999999443;;1;0.9999617810051596;;1;0.9330007127583749;;1;0.9971153846153846;;1;0.9999186669724014;;1;0.9980732177263969;;1;0.9984484096198604;;1;1.0;;1;1.0;;1;1.0;;1;1.0;;1;0.9999999999956897;;1;0.9999999999963703;;1;0.9999999975652727;;1;0.9984;;1;0.9914823917162093;;1;0.9999641241373993;;1;0.9980732177263969;;1;0.8513951979234263;;1;1.0;;1;1.0;;1;0.9999999282284875;;1;0.9999186669724014;;1;0.9999840651163828;;1;0.9999999999957702;;1;0.9993816139948708;;1;1.0;;
1;0.9980732177263969;;1;0.9999999999918322;;1;0.997716894977169;;1;0.9999000045947255;;1;0.9997835029227105;;1;0.9330007127583749;;1;0.9971153846153846;;1;0.9996282523517332;;1;0.9980732177263969;;1;0.9984484096198604;;1;1.0;;1;1.0;;1;0.9999999999999396;;1;0.9999999999918322;;1;0.9999999997646464;;1;0.9999999999219418;;1;0.9999999185184594;;1;0.9945054945054945;;1;0.9402244338371267;;1;0.9827330530477588;;1;0.9980732177263969;;1;0.8513951979234263;;1;0.9999999999999976;;1;0.9999999530714354;;1;0.9999930957045764;;1;0.9996282523517332;;1;0.9990537460730383;;1;0.9999999983612823;;1;0.9469011020914511;;1;0.9999999999918322;;
1;0.9980732177263969;;1;1.0;;1;0.997716894977169;;1;0.9999999994627253;;1;0.9999704666272888;;1;0.9330007127583749;;1;0.9971153846153846;;1;0.9996297136287853;;1;0.9980732177263969;;1;0.9984484096198604;;1;1.0;;1;1.0;;1;1.0;;1;1.0;;1;0.9999999999967017;;1;0.9999999999971199;;1;0.9999999987648676;;1;0.9984;;1;0.9824741499889659;;1;0.9999722887626297;;1;0.9980732177263969;;1;0.8513951979234263;;1;1.0;;1;0.9999999999999414;;1;0.9999998081990984;;1;0.9996297136287853;;1;0.9998290249131138;;1;0.9999999999611802;;1;0.9993850976290966;;1;1.0;;
1;0.9980732177263969;;1;1.0;;1;0.997716894977169;;1;0.9999999323837795;;1;0.9996753246753246;;1;0.9330007127583749;;1;0.9971153846153846;;1;0.9996297136287853;;1;0.9980732177263969;;1;0.9984484096198604;;1;1.0;;1;1.0;;1;1.0;;1;1.0;;1;0.9999999999431709;;1;0.9999999999525111;;1;0.9999999893293013;;1;0.9984;;1;0.9771375182805758;;1;0.9999992647182083;;1;0.9980732177263969;;1;0.8513951979234263;;1;1.0;;1;0.9999999986840924;;1;0.9999979016609404;;1;0.9996297136287853;;1;0.9997713679172177;;1;0.9999999994366799;;1;0.9992977130189107;;1;1.0;;
1;0.9980732177263969;;1;1.0;;1;0.997716894977169;;1;0.9999999975540528;;1;0.9999350311850311;;1;0.9330007127583749;;1;0.9971153846153846;;1;0.9996297136287853;;1;0.9980732177263969;;1;0.9984484096198604;;1;1.0;;1;1.0;;1;1.0;;1;1.0;;1;0.9999999999973322;;1;0.999999999997601;;1;0.9999999982739416;;1;0.9984;;1;0.9761939115135441;;1;0.9999722887626297;;1;0.9980732177263969;;1;0.8513951979234263;;1;1.0;;1;0.9999999999867708;;1;0.9999993476131379;;1;0.9996297136287853;;1;0.9998690086659171;;1;0.9999999995699402;;1;0.999238208033023;;1;1.0;;
1;0.9980732177263969;;1;1.0;;1;0.997716894977169;;1;0.9999999975540528;;1;0.9999350311850311;;1;0.9330007127583749;;1;0.9971153846153846;;1;0.9996297136287853;;1;0.9980732177263969;;1;0.9984484096198604;;1;1.0;;1;1.0;;1;1.0;;1;1.0;;1;0.9999999999973322;;1;0.999999999997601;;1;0.9999999982739416;;1;0.9984;;1;0.9761939115135441;;1;0.9999722887626297;;1;0.9980732177263969;;1;0.8513951979234263;;1;1.0;;1;0.9999999999867708;;1;0.9999993476131379;;1;0.9996297136287853;;1;0.9998690086659171;;1;0.9999999995699402;;1;0.999238208033023;;1;1.0;;
0;1.0;;0;0.9999999999999984;;0;1.0;;0;0.9999989123129194;;0;0.9999617810051596;;0;0.9852941176470589;;0;0.9999999999155267;;0;0.978319301110995;;0;1.0;;0;0.9867256637168141;;0;1.0;;0;1.0;;0;0.9999999999999993;;0;0.9999999999999984;;0;0.9999999999996563;;0;0.999999999998233;;0;0.9999999999943374;;0;0.9888888888888889;;0;0.8480749457548216;;0;0.9999630012340857;;0;1.0;;1;0.8513951979234263;;0;1.0;;0;0.9999999984405723;;0;0.9999955409363104;;0;0.978319301110995;;0;0.9999876394925816;;0;0.9999999993264919;;0;0.9969278277695238;;0;0.9999999999999047;;
1;0.9980732177263969;;1;0.999999876601008;;1;0.997716894977169;;1;0.9999992141693794;;1;0.9996753246753246;;1;0.9330007127583749;;1;0.9971153846153846;;1;0.9979313802314957;;1;0.9980732177263969;;1;0.9984484096198604;;1;1.0;;1;0.9967146017699114;;1;0.9999999894759216;;1;0.999999876601008;;1;0.999999601198958;;1;0.9999997805042664;;1;0.999969547218342;;1;0.9852941176470589;;1;0.8904943006475343;;1;0.9999466948725007;;1;0.9980732177263969;;1;0.8513951979234263;;1;1.0;;1;0.9999998823474604;;1;0.9999811686534555;;1;0.9979313802314957;;1;0.9967234830641073;;1;0.9999994459324523;;1;0.9981662864732296;;1;0.999999876601008;;
0;0.9519230769230769;;0;0.9999976755008013;;0;1.0;;0;0.9994750304384562;;0;0.9998917280207883;;1;0.9330007127583749;;0;0.9999999835946232;;0;0.9760214331487538;;0;1.0;;0;0.9867256637168141;;0;1.0;;0;1.0;;0;0.9999978795282325;;0;0.9999976755008013;;0;0.9999994883187533;;0;0.9999978072540133;;0;0.9999990842140566;;0;0.9888888888888889;;0;0.6104126387169803;;0;0.9674201970038876;;0;1.0;;1;0.8513951979234263;;0;0.9999999999305664;;0;0.999884890835063;;0;0.9997443121815736;;0;0.9760214331487538;;0;0.9911947589121212;;0;0.9991668427676891;;0;0.659344476015575;;0;0.9999976755008013;;
1;0.9980732177263969;;1;0.9999998127260956;;1;0.997716894977169;;1;0.9999990899075164;;1;0.9993510707332901;;1;0.9330007127583749;;1;0.9971153846153846;;1;0.9994708040177442;;1;0.9980732177263969;;1;0.9984484096198604;;1;1.0;;1;1.0;;1;0.999999980808098;;1;0.9999998127260956;;1;0.9999999577218406;;1;0.9999999541000698;;1;0.9999888296124775;;1;0.9523809523809523;;1;0.8221008618313109;;1;0.9997704389521396;;1;0.9980732177263969;;1;0.8513951979234263;;1;1.0;;1;0.9999997719936546;;1;0.9999906624783247;;1;0.9994708040177442;;1;0.9981451610925444;;1;0.9999103325724845;;1;0.998751962384039;;1;0.9999998127260956;;
